PHYLUM;CLASS;ORDER;GENUS;BASE_S;BASE_STG;TOP_S;TOP_STG;RANGE_BASE;RANGE_TOP;EXT_BASE;EXT_TOP;MOBILITY;PREDATOR
Protista;Rhizopodea;Foraminiferida;Lacazinella;T;Than;T;Eo-u;57;36;57;36;1;0
Protista;Rhizopodea;Foraminiferida;Lacosteina;K;Camp;;;77;77;77;77;1;0
Protista;Rhizopodea;Foraminiferida;Laculatina;T;Mi-u;R;;8;0;8;0;1;0
Protista;Rhizopodea;Foraminiferida;Ladoronia;T;Mi;;;22;22;999;999;1;0
Protista;Rhizopodea;Foraminiferida;Laevidentalina;K;u?;R;;95;0;999;0;1;0
Protista;Rhizopodea;Foraminiferida;Laevipeneroplis;T;Mi-l-l;R;;22;0;22;0;1;0
Protista;Rhizopodea;Foraminiferida;Laffitteina;K;Maes;;;67;67;67;67;1;0
Protista;Rhizopodea;Foraminiferida;Lagena;J;Sine?;R;*;194;0;194;0;1;0
Protista;Rhizopodea;Foraminiferida;Lagenammina;S;Ldov;R;;435;0;435;0;1;0
Protista;Rhizopodea;Foraminiferida;Lagenoglandulina;T;Eo-m-l;T;Mi-l-l;46;21;46;21;1;0
Protista;Rhizopodea;Foraminiferida;Lagnea;T;Plio;R;;5;0;5;0;1;0
Protista;Rhizopodea;Foraminiferida;Lamarckella;J;Aale;J;Bajo;176;171;176;171;1;0
Protista;Rhizopodea;Foraminiferida;Lamarckina;K;Barr;R;*;124;0;124;0;1;0
Protista;Rhizopodea;Foraminiferida;Lamarmorella;K;Coni?;K;Sant;87;84;87;84;1;0
Protista;Rhizopodea;Foraminiferida;Lamelliconus;Tr;Anis-u;Tr;Carn-u;243;225;243;225;1;0
Protista;Rhizopodea;Foraminiferida;Lamina;K;Camp;K;Maes-u;77;66;77;66;1;0
Protista;Rhizopodea;Foraminiferida;Laminononion;T;Eo-m;R;;43;0;43;0;1;0
Protista;Rhizopodea;Foraminiferida;Langenosolenia;R;;;;0;0;0;0;1;0
Protista;Rhizopodea;Foraminiferida;Lankesterina;T;Eo-u;T;Ol-l?;36;32;36;32;1;0
Protista;Rhizopodea;Foraminiferida;Lantschichites;P;Leon-u;P;Guad-u;271;263;271;263;1;0
Protista;Rhizopodea;Foraminiferida;Larrazetia;K;Camp;K;Maes-l;77;67;77;67;1;0
Protista;Rhizopodea;Foraminiferida;Lasiodiscus;C;Mosc;P;Dora;307;252;307;252;1;0
Protista;Rhizopodea;Foraminiferida;Lasiotrochus;P;l;P;Dora;290;252;999;252;1;0
Protista;Rhizopodea;Foraminiferida;Laterostomella;T;Eo-u;R;;36;0;36;0;1;0
Protista;Rhizopodea;Foraminiferida;Latibolivina;T;Eo-u;R;;36;0;36;0;1;0
Protista;Rhizopodea;Foraminiferida;Laticarinina;T;Mi-l;R;*;20.5;0;20.5;0;1;0
Protista;Rhizopodea;Foraminiferida;Latiendothyra;C;Tour-u;C;Vise-l;354;334;354;334;1;0
Protista;Rhizopodea;Foraminiferida;Latiendothyranopsis;C;Vise-l;C;Vise-u;337;334;337;334;1;0
Protista;Rhizopodea;Foraminiferida;Laxoendothyra;C;Tour;C;Vise;354;334;354;334;1;0
Protista;Rhizopodea;Foraminiferida;Laxoseptabrunsiina;C;Vise-l;C;Vise-u;337;334;337;334;1;0
Protista;Rhizopodea;Foraminiferida;Leella;P;Guad-u;;;264;264;264;264;1;0
Protista;Rhizopodea;Foraminiferida;Lenticulina;Tr;Anis-u;R;*;243;0;243;0;1;0
Protista;Rhizopodea;Foraminiferida;Lenticulinella;K;Ceno;;;97;97;97;97;1;0
Protista;Rhizopodea;Foraminiferida;Lepidocyclina;T;Eo-m-l;T;Mi-m;46;14.8;46;14.8;1;0
Protista;Rhizopodea;Foraminiferida;Lepidorbitoides;K;Camp;K;Maes-u;77;66;77;66;1;0
Protista;Rhizopodea;Foraminiferida;Lepidosemicyclina;T;Mi-l-u;;;18;18;18;18;1;0
Protista;Rhizopodea;Foraminiferida;Leptotriticites;P;Asse-l;P;Asse-u;290;290;290;290;1;0
Protista;Rhizopodea;Foraminiferida;Lernella;T;Ol-u?;R;;26;0;26;0;1;0
Protista;Rhizopodea;Foraminiferida;Leupoldina;K;Barr-u;K;Albi-l?;124;106;124;106;1;0
Protista;Rhizopodea;Foraminiferida;Liebusella;T;Eo-u;R;;36;0;36;0;1;0
Protista;Rhizopodea;Foraminiferida;Lilliputianella;K;Apti-l;K;Apti-u;116;116;116;116;1;0
Protista;Rhizopodea;Foraminiferida;Linaresia;T;Eo-u;T;Ol-l;36;32;36;32;1;0
Protista;Rhizopodea;Foraminiferida;Linderina;T;Eo-m-l;T;Eo-u;46;36;46;36;1;0
Protista;Rhizopodea;Foraminiferida;Lingulina;K;Berr;R;;140;0;140;0;1;0
Protista;Rhizopodea;Foraminiferida;Lingulogavelinella;K;Apti-u;K;Sant-l;116;84;116;84;1;0
Protista;Rhizopodea;Foraminiferida;Lingulonodosaria;P;l;K;Albi;290;106;999;106;1;0
Protista;Rhizopodea;Foraminiferida;Lipinella;C;Vise-l;;;337;337;337;337;1;0
Protista;Rhizopodea;Foraminiferida;Lipinellina;D;Fame;C;Vise;368;334;368;334;1;0
Protista;Rhizopodea;Foraminiferida;Lippsina;T;Mi-l-l;;;22;22;22;22;1;0
Protista;Rhizopodea;Foraminiferida;Lituola;Tr;u;R;;228;0;999;0;1;0
Protista;Rhizopodea;Foraminiferida;Lituolipora;J;Plie;;;188;188;188;188;1;0
Protista;Rhizopodea;Foraminiferida;Lituonelloides;K;Maes;;;67;67;67;67;1;0
Protista;Rhizopodea;Foraminiferida;Lituotuba;K;Haut-l;R;;129;0;129;0;1;0
Protista;Rhizopodea;Foraminiferida;Lituotubella;C;Vise-l;C;Vise-u;337;334;337;334;1;0
Protista;Rhizopodea;Foraminiferida;Lobatula;T;Than?;R;*;57;0;57;0;1;0
Protista;Rhizopodea;Foraminiferida;Lockhartia;T;Than;T;Eo-m-l;57;43;57;43;1;0
Protista;Rhizopodea;Foraminiferida;Loeblichia;C;Vise-l;C;Serp-l;337;325;337;325;1;0
Protista;Rhizopodea;Foraminiferida;Loftusia;K;Maes-l;K;Maes-u;67;66;67;66;1;0
Protista;Rhizopodea;Foraminiferida;Loisthostomata;T;Eo-u;;;36;36;36;36;1;0
Protista;Rhizopodea;Foraminiferida;Longiapertina;T;Eo-u;;;36;36;36;36;1;0
Protista;Rhizopodea;Foraminiferida;Louisettita;P;Djhu;;;257;257;257;257;1;0
Protista;Rhizopodea;Foraminiferida;Loxostomina;T;Eo;R;;52;0;999;0;1;0
Protista;Rhizopodea;Foraminiferida;Loxostomoides;K;Camp-u;T;Eo-l;77;50;77;50;1;0
Protista;Rhizopodea;Foraminiferida;Loxostomum;K;Coni-u;T;Pale;87;57;87;999;1;0
Protista;Rhizopodea;Foraminiferida;Lugtonia;C;Tour-u;C;Serp-l?;354;325;354;325;1;0
Protista;Rhizopodea;Foraminiferida;Lunatriella;K;Turo;K;Camp;92;77;92;77;1;0
Protista;Rhizopodea;Foraminiferida;Lunucammina;D;Fras;P;Dora;378;252;378;252;1;0
Protista;Rhizopodea;Foraminiferida;Lysella;C;Vise-l;;;337;337;337;337;1;0
Protista;Rhizopodea;Foraminiferida;Magnesoina;T;Ol-u?;R;*;26;0;26;0;1;0
Protista;Rhizopodea;Foraminiferida;Maichelina;P;u;;;255;255;999;999;1;0
Protista;Rhizopodea;Foraminiferida;Makarskiana;T;Eo-l;T;Eo-u;53;36;53;36;1;0
Protista;Rhizopodea;Foraminiferida;Maklaya;P;Leon-m;P;Leon-u;279;271;279;271;1;0
Protista;Rhizopodea;Foraminiferida;Mandorovella;T;Mi-l;;;20.5;20.5;20.5;20.5;1;0
Protista;Rhizopodea;Foraminiferida;Mandjina;T;Eo-u;;;36;36;36;36;1;0
Protista;Rhizopodea;Foraminiferida;Manorella;K;Coni;K;Maes?;87;67;87;67;1;0
Protista;Rhizopodea;Foraminiferida;Marginara;D;Give-l;;;385;385;385;385;1;0
Protista;Rhizopodea;Foraminiferida;Marginopora;T;Mi-m;R;;14.8;0;14.8;0;1;0
Protista;Rhizopodea;Foraminiferida;Marginotruncana;K;Turo-l;K;Camp-u;92;77;92;77;1;0
Protista;Rhizopodea;Foraminiferida;Marginulina;J;Plie-l;R;*;188;0;188;0;1;0
Protista;Rhizopodea;Foraminiferida;Marginulinita;Tr;u;K;l;228;102;999;999;1;0
Protista;Rhizopodea;Foraminiferida;Marginulinopsis;J;Hett-u;R;*;198;0;198;0;1;0
Protista;Rhizopodea;Foraminiferida;Marieita;K;Sant;;;84;84;84;84;1;0
Protista;Rhizopodea;Foraminiferida;Marsipella;R;;;;0;0;0;0;1;0
Protista;Rhizopodea;Foraminiferida;Marssonella;K;Haut-l;T;Eo-l;129;50;129;50;1;0
Protista;Rhizopodea;Foraminiferida;Martiguesia;K;Sant;;;84;84;84;84;1;0
Protista;Rhizopodea;Foraminiferida;Martinottiella;K;Maes-l;R;*;67;0;67;0;1;0
Protista;Rhizopodea;Foraminiferida;Maslinella;T;Eo-u;;;36;36;36;36;1;0
Protista;Rhizopodea;Foraminiferida;Massilina;J;Bath-u;R;*;164;0;164;0;1;0
Protista;Rhizopodea;Foraminiferida;Matanzia;T;Ol-l;T;Plio;32;4;32;4;1;0
Protista;Rhizopodea;Foraminiferida;Maylisoria;O;Cara;;;453;453;453;453;1;0
Protista;Rhizopodea;Foraminiferida;Mayncina;K;Ceno-m;;;97;97;97;97;1;0
Protista;Rhizopodea;Foraminiferida;Mccloudia;P;Sakm-u;P;Leon-l;285;278;285;278;1;0
Protista;Rhizopodea;Foraminiferida;Meandroloculina;T;Mi-u;;;8;8;8;8;1;0
Protista;Rhizopodea;Foraminiferida;Meandropsina;K;Ceno?;K;Maes;97;67;97;67;1;0
Protista;Rhizopodea;Foraminiferida;Meandrospira;P;Leon;R;;277;0;999;0;1;0
Protista;Rhizopodea;Foraminiferida;Meandrospiranella;Tr;Anis-m;K;Ceno;243;97;243;97;1;0
Protista;Rhizopodea;Foraminiferida;Mediocris;C;Vise-u;C;Mosc-l;337;307;337;307;1;0
Protista;Rhizopodea;Foraminiferida;Mediopsis;C;Tour-u;C;Vise;354;334;354;334;1;0
Protista;Rhizopodea;Foraminiferida;Medipsia;D;Give?;C;Tour-u;385;347;385;347;1;0
Protista;Rhizopodea;Foraminiferida;Medocia;T;Eo-m-l;;;46;46;46;46;1;0
Protista;Rhizopodea;Foraminiferida;Megastomella;T;Mi-l;T;Mi-u;20.5;7.1;20.5;7.1;1;0
Protista;Rhizopodea;Foraminiferida;Meidamonella;T;Eo;R;;52;0;999;0;1;0
Protista;Rhizopodea;Foraminiferida;Melathrokerion;K;Barr-u;K;Albi;124;106;124;106;1;0
Protista;Rhizopodea;Foraminiferida;Melatolla;C;Vise-u;;;337;337;337;337;1;0
Protista;Rhizopodea;Foraminiferida;Melonis;T;Eo-m-l;R;*;46;0;46;0;1;0
Protista;Rhizopodea;Foraminiferida;Merlingina;K;Ceno-m;K;Turo;97;92;97;92;1;0
Protista;Rhizopodea;Foraminiferida;Mesammina;D;Emsi;D;Eife;402;389;402;389;1;0
Protista;Rhizopodea;Foraminiferida;Mesodentalina;J;Sine-u;;;194;194;194;194;1;0
Protista;Rhizopodea;Foraminiferida;Mesoendothyra;Tr;Ladi;J;Kimm-l;236;151;236;151;1;0
Protista;Rhizopodea;Foraminiferida;Mesorbitolina;K;Apti;K;Ceno-l;116;97;116;97;1;0
Protista;Rhizopodea;Foraminiferida;Mesoschubertella;P;Sakm-u;P;Leon-l;285;278;285;278;1;0
Protista;Rhizopodea;Foraminiferida;Metadoliolina;P;Guad-u;P;Djhu;264;257;264;257;1;0
Protista;Rhizopodea;Foraminiferida;Metapolymorphina;T;Ol-l;R;*;32;0;32;0;1;0
Protista;Rhizopodea;Foraminiferida;Meyendorffina;J;Bath;;;164;164;164;164;1;0
Protista;Rhizopodea;Foraminiferida;Migros;K;Camp-l;R;;77;0;77;0;1;0
Protista;Rhizopodea;Foraminiferida;Mikhailovella;C;Vise-u;;;337;337;337;337;1;0
Protista;Rhizopodea;Foraminiferida;Miliammellus;T;Mi-u;R;;8;0;8;0;1;0
Protista;Rhizopodea;Foraminiferida;Miliammina;K;Berr?;R;;140;0;140;0;1;0
Protista;Rhizopodea;Foraminiferida;Miliola;T;Eo-m-l;T;Ol-l;46;32;46;32;1;0
Protista;Rhizopodea;Foraminiferida;Miliolechina;Tr;Nori;;;210;210;210;210;1;0
Protista;Rhizopodea;Foraminiferida;Miliolinella;T;Mi-u-l;R;*;10;0;10;0;1;0
Protista;Rhizopodea;Foraminiferida;Miliolipora;Tr;Nori-u;Tr;Rhae;210;202;210;202;1;0
Protista;Rhizopodea;Foraminiferida;Miliospirella;J;Bajo;J;Kimm;171;151;171;151;1;0
Protista;Rhizopodea;Foraminiferida;Millerella;C;Vise-u;C;Mosc;337;307;337;307;1;0
Protista;Rhizopodea;Foraminiferida;Miniacina;T;Mi-l-l;R;*;22;0;22;0;1;0
Protista;Rhizopodea;Foraminiferida;Miniuva;T;Mi-m;;;14.8;14.8;14.8;14.8;1;0
Protista;Rhizopodea;Foraminiferida;Minojapanella;P;Sakm-u;P;Leon-u;285;271;285;271;1;0
Protista;Rhizopodea;Foraminiferida;Minouxia;K;Sant;K;Maes;84;67;84;67;1;0
Protista;Rhizopodea;Foraminiferida;Minyaichme;K;Albi;K;Ceno;106;97;106;97;1;0
Protista;Rhizopodea;Foraminiferida;Miogypsina;T;Ol-u;T;Mi-m;26;14.8;26;14.8;1;0
Protista;Rhizopodea;Foraminiferida;Miogypsinita;T;Ol-u;T;Mi-l-u;26;17;26;17;1;0
Protista;Rhizopodea;Foraminiferida;Miogypsinoides;T;Ol-l-u;T;Mi-l-u;29;17;29;17;1;0
Protista;Rhizopodea;Foraminiferida;Miolepidocyclina;T;Mi-l-l;;;22;22;22;22;1;0
Protista;Rhizopodea;Foraminiferida;Miosorites;T;Mi-l-u;T;Mi-u;18;7.1;18;7.1;1;0
Protista;Rhizopodea;Foraminiferida;Mirifica;C;Vise-u;;;337;337;337;337;1;0
Protista;Rhizopodea;Foraminiferida;Mironovella;J;Kimm;K;Haut;151;129;151;129;1;0
Protista;Rhizopodea;Foraminiferida;Miscellanea;T;Than-u;;;57;57;57;57;1;0
Protista;Rhizopodea;Foraminiferida;Misellina;P;Sakm;P;Leon-m?;285;278;285;278;1;0
Protista;Rhizopodea;Foraminiferida;Mississippina;T;Ol-l;R;*;32;0;32;0;1;0
Protista;Rhizopodea;Foraminiferida;Moesiloculina;K;Berr-u;K;Apti-l;140;116;140;116;1;0
Protista;Rhizopodea;Foraminiferida;Moncharmontia;K;Turo;K;Camp;92;77;92;77;1;0
Protista;Rhizopodea;Foraminiferida;Monodiexodina;P;Sakm;P;Guad-l;285;267;285;267;1;0
Protista;Rhizopodea;Foraminiferida;Monspeliensina;T;Mi-l-l;;;22;22;22;22;1;0
Protista;Rhizopodea;Foraminiferida;Monotaxinoides;C;Vise-u;C;Bash-u;337;316;337;316;1;0
Protista;Rhizopodea;Foraminiferida;Montfortella;T;Plio-l;R;;5;0;5;0;1;0
Protista;Rhizopodea;Foraminiferida;Montiparus;C;Step-l;;;299;299;299;299;1;0
Protista;Rhizopodea;Foraminiferida;Montsechiana;K;Sant-u;;;84;84;84;84;1;0
Protista;Rhizopodea;Foraminiferida;Mooreinella;C;Bash;P;Guad-u;317;263;317;263;1;0
Protista;Rhizopodea;Foraminiferida;Moravammina;D;Give;D;Fras;385;375;385;375;1;0
Protista;Rhizopodea;Foraminiferida;Morozovella;T;Than-l;T;Eo-m-u;57;43;57;43;1;0
Protista;Rhizopodea;Foraminiferida;Mstinia;C;Vise-l;C;Vise-u;337;334;337;334;1;0
Protista;Rhizopodea;Foraminiferida;Mstiniella;C;Vise-u;;;337;337;337;337;1;0
Protista;Rhizopodea;Foraminiferida;Mucronina;T;Mi-l-l;R;*;22;0;22;0;1;0
Protista;Rhizopodea;Foraminiferida;Mufushanella;P;m;;;270;270;999;999;1;0
Protista;Rhizopodea;Foraminiferida;Multifidella;T;Mi;R;;22;0;999;0;1;0
Protista;Rhizopodea;Foraminiferida;Multiseptida;D;Fras-u;D;Fame-l;378;371;378;371;1;0
Protista;Rhizopodea;Foraminiferida;Multispirina;K;Ceno-u;K;Turo-l;97;92;97;92;1;0
Protista;Rhizopodea;Foraminiferida;Murciella;K;Camp-u;;;77;77;77;77;1;0
Protista;Rhizopodea;Foraminiferida;Murgeina;K;Ceno-u;K;Sn;97;68;97;999;1;0
Protista;Rhizopodea;Foraminiferida;Murgella;K;Sn;;;85;85;999;999;1;0
Protista;Rhizopodea;Foraminiferida;Muricoglobigerina;T;Than;T;Eo-u;57;36;57;36;1;0
Protista;Rhizopodea;Foraminiferida;Murrayinella;T;Plio;R;;5;0;5;0;1;0
Protista;Rhizopodea;Foraminiferida;Mychostomina;K;Barr;R;*;124;0;124;0;1;0
Protista;Rhizopodea;Foraminiferida;Nagatoella;P;Leon-u;;;271;271;271;271;1;0
Protista;Rhizopodea;Foraminiferida;Nanicella;D;Give-u;D;Fras-u;385;375;385;375;1;0
Protista;Rhizopodea;Foraminiferida;Nankinella;C;Bash;P;Dora;317;252;317;252;1;0
Protista;Rhizopodea;Foraminiferida;Nanlingella;P;Guad-u;P;Dora;264;252;264;252;1;0
Protista;Rhizopodea;Foraminiferida;Narayania;T;Eo-m-l;;;46;46;46;46;1;0
Protista;Rhizopodea;Foraminiferida;Naupliella;K;Albi-u;;;106;106;106;106;1;0
Protista;Rhizopodea;Foraminiferida;Nautiloculina;J;Bath-u;K;Apti?;164;116;164;116;1;0
Protista;Rhizopodea;Foraminiferida;Navarella;K;Camp;K;Maes;77;67;77;67;1;0
Protista;Rhizopodea;Foraminiferida;Neaguites;T;Eo-m-l;T;Ol-l-u;46;32;46;32;1;0
Protista;Rhizopodea;Foraminiferida;Neoacarinina;Q;Plei;;;1;1;1;1;1;0
Protista;Rhizopodea;Foraminiferida;Neoarchaediscus;C;Vise-u;C;Bash-u;337;316;337;316;1;0
Protista;Rhizopodea;Foraminiferida;Neoarchaesphaera;D;Fras-u;D;Fame-l;378;371;378;371;1;0
Protista;Rhizopodea;Foraminiferida;Neobrunsiina;C;Tour-u;C;Vise-u;354;334;354;334;1;0
Protista;Rhizopodea;Foraminiferida;Neobulimina;K;Albi;K;Maes;106;67;106;67;1;0
Protista;Rhizopodea;Foraminiferida;Neocarpenteria;T;Eo-u;;;36;36;36;36;1;0
Protista;Rhizopodea;Foraminiferida;Neoclavulina;T;Eo-m;;;43;43;43;43;1;0
Protista;Rhizopodea;Foraminiferida;Neocribrella;T;Eo-m-l;;;46;46;46;46;1;0
Protista;Rhizopodea;Foraminiferida;Neodiscocyclina;T;Eo-m-l;T;Eo-u;46;36;46;36;1;0
Protista;Rhizopodea;Foraminiferida;Neoeponides;T;Mi-u-l;R;*;10;0;10;0;1;0
Protista;Rhizopodea;Foraminiferida;Neoflabellina;K;Turo-u;T;Dani;92;63;92;63;1;0
Protista;Rhizopodea;Foraminiferida;Neofusulina;C;Mosc-u;;;307;307;307;307;1;0
Protista;Rhizopodea;Foraminiferida;Neofusulinella;C;Mosc-l;;;307;307;307;307;1;0
Protista;Rhizopodea;Foraminiferida;Neogloboquadrina;T;Mi-l-l;R;*;22;0;22;0;1;0
Protista;Rhizopodea;Foraminiferida;Neogyroidina;T;Eo-m;;;43;43;43;43;1;0
Protista;Rhizopodea;Foraminiferida;Neoiraqia;K;Albi-u;K;Ceno-u;106;97;106;97;1;0
Protista;Rhizopodea;Foraminiferida;Neolenticulina;T;Plio;R;;5;0;5;0;1;0
Protista;Rhizopodea;Foraminiferida;Neomisellina;P;Leon-u;;;271;271;271;271;1;0
Protista;Rhizopodea;Foraminiferida;Neoparadainella;C;Vise;;;337;337;337;337;1;0
Protista;Rhizopodea;Foraminiferida;Neoplanorbulinella;T;Mi-l;;;20.5;20.5;20.5;20.5;1;0
Protista;Rhizopodea;Foraminiferida;Neorbitolinopsis;K;Albi-l;K;Albi-u;106;106;106;106;1;0
Protista;Rhizopodea;Foraminiferida;Neorotalia;T;Eo-m;R;;43;0;43;0;1;0
Protista;Rhizopodea;Foraminiferida;Neoschubertella;P;Sakm;P;u;285;255;285;999;1;0
Protista;Rhizopodea;Foraminiferida;Neoschwagerina;P;Leon-u;P;Guad-u;271;263;271;263;1;0
Protista;Rhizopodea;Foraminiferida;Neostaffella;C;Bash-u;C;Mosc-u;317;307;317;307;1;0
Protista;Rhizopodea;Foraminiferida;Neothailandina;P;Leon-m;P;Guad-l;279;267;279;267;1;0
Protista;Rhizopodea;Foraminiferida;Neouvigenna;T;Ol-u;R;;26;0;26;0;1;0
Protista;Rhizopodea;Foraminiferida;Nephrolepidina;T;Eo-m-u;T;Mi-m;40;14.8;40;14.8;1;0
Protista;Rhizopodea;Foraminiferida;Nephrosphaera;O;Ashg?;S;Ldov?;446;435;446;430;1;0
Protista;Rhizopodea;Foraminiferida;Nevillella;C;Vise-u;;;337;337;337;337;1;0
Protista;Rhizopodea;Foraminiferida;Nezzazata;K;Albi-m;K;Turo;106;92;106;92;1;0
Protista;Rhizopodea;Foraminiferida;Nezzazatinella;K;Barr;K;Turo-u;124;92;124;92;1;0
Protista;Rhizopodea;Foraminiferida;Nikitinella;P;Guad;;;265;265;265;265;1;0
Protista;Rhizopodea;Foraminiferida;Ninella;C;Vise;;;337;337;337;337;1;0
Protista;Rhizopodea;Foraminiferida;Nipponitella;P;Sakm-l;P;Leon-l;285;278;285;278;1;0
Protista;Rhizopodea;Foraminiferida;Nodasperodiscus;C;Vise-u;C;Bash;337;316;337;316;1;0
Protista;Rhizopodea;Foraminiferida;Nodellum;R;;;;0;0;0;0;1;0
Protista;Rhizopodea;Foraminiferida;Nodobacularia;J;l;K;Albi;198;106;999;106;1;0
Protista;Rhizopodea;Foraminiferida;Nodobaculariella;T;Plio-l;R;;5;0;5;0;1;0
Protista;Rhizopodea;Foraminiferida;Nodobolivinella;T;Eo-m;T;Ol-u;43;26;43;26;1;0
Protista;Rhizopodea;Foraminiferida;Nodochernyshinella;C;Tour;;;354;354;354;354;1;0
Protista;Rhizopodea;Foraminiferida;Nodogenerina;K;Camp;R;;77;0;77;0;1;0
Protista;Rhizopodea;Foraminiferida;Nodogordiospira;Tr;Ladi;;;236;236;236;236;1;0
Protista;Rhizopodea;Foraminiferida;Nodoinvolutaria;P;l;;;290;290;999;999;1;0
Protista;Rhizopodea;Foraminiferida;Nodomorphina;T;Mi;;;22;22;999;999;1;0
Protista;Rhizopodea;Foraminiferida;Nodophthalmidium;T;Pg;R;;22;0;999;0;1;0
Protista;Rhizopodea;Foraminiferida;Nodosarchaediscus;C;Vise-u;C;Serp-l;337;325;337;325;1;0
Protista;Rhizopodea;Foraminiferida;Nodosarella;K;Albi-m;R;*;106;0;106;0;1;0
Protista;Rhizopodea;Foraminiferida;Nodosaria;J;Toar-l;R;*;181;0;181;0;1;0
Protista;Rhizopodea;Foraminiferida;Nodosinella;P;l;P;Dora;290;252;999;252;1;0
Protista;Rhizopodea;Foraminiferida;Nodosinelloides;C;Step-l;P;Tatr?;299;255;299;255;1;0
Protista;Rhizopodea;Foraminiferida;Nonion;K;Camp;R;*;77;0;77;0;1;0
Protista;Rhizopodea;Foraminiferida;Nonionella;K;Coni;R;*;87;0;87;0;1;0
Protista;Rhizopodea;Foraminiferida;Nonionelleta;T;Dani;T;Ol-l?;63;32;63;32;1;0
Protista;Rhizopodea;Foraminiferida;Nonionellina;T;Mi;R;*;22;0;999;0;1;0
Protista;Rhizopodea;Foraminiferida;Norcottia;T;Mi-m;T;Mi-u-l;14.8;8;14.8;8;1;0
Protista;Rhizopodea;Foraminiferida;Nothia;K;Sn;K;Maes;85;67;999;67;1;0
Protista;Rhizopodea;Foraminiferida;Notoconorbina;K;l;;;138;138;999;999;1;0
Protista;Rhizopodea;Foraminiferida;Notoplanulina;K;Coni-l;K;Maes;87;67;87;67;1;0
Protista;Rhizopodea;Foraminiferida;Notorotalia;T;Eo-m-u;R;*;40;0;40;0;1;0
Protista;Rhizopodea;Foraminiferida;Nouria;T;Eo?;R;;52;0;999;0;1;0
Protista;Rhizopodea;Foraminiferida;Novalesia;K;Apti-u;K;Albi-l;116;106;116;106;1;0
Protista;Rhizopodea;Foraminiferida;Novella;C;Serp-u;C;Mosc-l;325;307;325;307;1;0
Protista;Rhizopodea;Foraminiferida;Nubecularia;J;Kimm-u;R;*;151;0;151;0;1;0
Protista;Rhizopodea;Foraminiferida;Nudarchaediscus;C;Vise-l;C;Serp-l?;337;325;337;325;1;0
Protista;Rhizopodea;Foraminiferida;Nummodiscorbis;T;Eo-m-l;T;Mi-l-l;46;21;46;21;1;0
Protista;Rhizopodea;Foraminiferida;Nummofallotia;K;Coni;K;Maes-u;87;66;87;66;1;0
Protista;Rhizopodea;Foraminiferida;Nummoloculina;T;Mi-u-l;R;;10;0;10;0;1;0
Protista;Rhizopodea;Foraminiferida;Nummulites;T;Than-l;R;;57;0;57;0;1;0
Protista;Rhizopodea;Foraminiferida;Nuttallides;T;Than;R;;57;0;57;0;1;0
Protista;Rhizopodea;Foraminiferida;Nuttallinella;K;Sant-u;K;Maes-u;84;66;84;66;1;0
Protista;Rhizopodea;Foraminiferida;Nuttallus;T;Mi-l-u;;;18;18;18;18;1;0
Protista;Rhizopodea;Foraminiferida;Obliquina;T;Mi-l?;T;Mi-u;20.5;7.1;20.5;7.1;1;0
Protista;Rhizopodea;Foraminiferida;Obsoletes;C;Step-l;;;299;299;299;299;1;0
Protista;Rhizopodea;Foraminiferida;Oberhauserella;Tr;Anis-m;J;Hett;243;198;243;198;1;0
Protista;Rhizopodea;Foraminiferida;Occidentoschwagerina;P;Asse-l;P;Sakm-l;290;285;290;285;1;0
Protista;Rhizopodea;Foraminiferida;Oketaella;C;Step-u;P;Sakm-l;293;285;293;285;1;0
Protista;Rhizopodea;Foraminiferida;Olssonina;T;Eo-m;;;43;43;43;43;1;0
Protista;Rhizopodea;Foraminiferida;Omphalocyclus;K;Maes-l;K;Maes-u;67;66;67;66;1;0
Protista;Rhizopodea;Foraminiferida;Omphalotis;C;Vise-l;C;Serp-u;337;325;337;325;1;0
Protista;Rhizopodea;Foraminiferida;Oolina;J;Hett-l;R;*;198;0;198;0;1;0
Protista;Rhizopodea;Foraminiferida;Oolitella;Q;Plei;;;1;1;1;1;1;0
Protista;Rhizopodea;Foraminiferida;Operculina;T;Eo-l;R;*;53;0;53;0;1;0
Protista;Rhizopodea;Foraminiferida;Opertorbitolites;T;Than;T;Eo-l;57;50;57;50;1;0
Protista;Rhizopodea;Foraminiferida;Opertum;K;Camp-u;K;Maes;77;67;77;67;1;0
Protista;Rhizopodea;Foraminiferida;Ophthalmidium;Tr;Anis-u;J;Kimm-l;243;151;243;151;1;0
Protista;Rhizopodea;Foraminiferida;Ophthalmipora;Tr;Carn;;;225;225;225;225;1;0
Protista;Rhizopodea;Foraminiferida;Orbignyna;K;Sant-u;K;Maes-u;84;66;84;66;1;0
Protista;Rhizopodea;Foraminiferida;Orbitammina;J;Bath;;;164;164;164;164;1;0
Protista;Rhizopodea;Foraminiferida;Orbitoclypeus;T;Than;T;Eo-u;57;36;57;36;1;0
Protista;Rhizopodea;Foraminiferida;Orbitocyclina;K;Camp;K;Maes;77;67;77;67;1;0
Protista;Rhizopodea;Foraminiferida;Orbitoides;K;Sant-u;K;Maes-u;84;66;84;66;1;0
Protista;Rhizopodea;Foraminiferida;Orbitokathina;K;Coni;;;87;87;87;87;1;0
Protista;Rhizopodea;Foraminiferida;Orbitolina;K;Barr;K;Ceno-u;124;97;124;97;1;0
